0,0,0.7430103355749866,0,0.76325
1,1,0.9100763001728227,1,0.7543500000000001
2,2,0.839235718042602,2,0.857
3,3,0.9795603355749685,8,0.7856000000000001
4,4,0.857,4,0.9284
5,4,0.857,4,0.9284
6,49,0.8123,6,0.9998
7,7,0.8222579822989271,7,0.9284
8,6,0.7856000000755577,6,0.9284
9,57,0.84355,1,0.96855
10,4,0.7231000000000001,10,0.9998
11,4,0.7231000000000001,10,0.9998
12,12,0.8268065537040648,9,0.7856000000000001
13,33,0.7856000000000001,1,0.857
14,17,0.8545603355749685,38,0.82575
15,15,0.83465,1,0.82575
16,16,0.8254206711499371,16,0.61155
17,17,0.9795603355749685,17,0.857
18,17,0.9483103355749685,18,0.857
19,17,0.9795603355749685,17,0.857
20,20,0.9078310067249057,20,0.6559826649281584
21,20,0.9390810067249057,20,0.6872326649281584
22,20,0.8747911664982091,20,0.6872326649281584
23,20,0.8495082634225668,20,0.6872326649281584
24,20,0.8569540198607448,20,0.6872326649281584
25,25,0.9303159645978543,25,0.7856000000000001
26,26,0.8421683178738957,26,0.7856000000000001
27,26,0.9081603355749686,26,0.7543500000000001
28,26,0.8734183178738957,26,0.7543500000000001
29,29,0.9280706711499371,30,0.82575
30,30,0.8122683829707604,31,0.7543500000000001
31,31,0.8030390541206973,32,0.7856000000000001
32,32,0.7893312570969897,30,0.7543500000005091
33,33,0.8777368002593171,1,0.7856000000000001
34,34,0.9448183178738956,1,0.7543500000000001
35,57,0.7792698602928606,17,0.7167698602928606
36,57,0.7792698602928606,18,0.7167698602928606
37,57,0.8105198602928606,44,0.7167698602928606
38,38,0.8550946180467184,16,0.61155
39,39,0.8990659645978543,17,0.857
40,40,0.8990659645978543,44,0.857
41,43,0.7894319291957084,26,0.5803
42,43,0.7935428922724637,26,0.5803
43,43,0.8137825566974952,26,0.5803
44,44,0.9795603355749685,17,0.857
45,44,0.9081937633279206,17,0.857
46,46,0.9284,17,0.857
47,47,0.9593206711499371,38,0.7543500000000001
48,48,0.9998,17,0.96855
49,49,0.9998,18,0.96855
50,50,0.9280706711499371,47,0.7543500000000001
51,51,0.8620786534488643,16,0.5803
52,52,0.8933286534488643,16,0.6428
53,57,0.8105198602928606,44,0.7167698602928606
