0,0,0.7869616086303857,0,0.7543500000000001
1,1,0.8879206711499371,21,0.7856000000000001
2,2,0.8630269276746095,21,0.7856000000000001
3,3,0.9234165920996411,3,0.7543500000000001
4,3,0.9234165920996411,3,0.7543500000000001
5,3,0.9234165920996411,3,0.7543500000000001
6,6,0.8769103356291081,27,0.7856000000000001
7,7,0.9280706711499371,27,0.7856000000000001
8,8,0.8903960536175706,4,0.7856000000000001
9,9,0.9135683178738956,24,0.7856000000000001
10,10,0.9170603355749685,23,0.7856000000000001
11,32,0.7856000000000001,4,0.7856000000000001
12,12,0.883266592099641,21,0.7856000000000001
13,11,0.6293500000000001,35,0.6606000000000001
14,14,0.8034,1,0.7231000000000001
15,15,0.8254206711499371,15,0.7856000000000001
16,15,0.8456603355749686,15,0.7856000000000001
17,17,0.804493700341529,1,0.7856000000000001
18,18,0.8005269276746096,15,0.7543500000000001
19,18,0.852016592099641,15,0.7856000000000001
20,18,0.7543500000000001,15,0.7856000000000001
21,18,0.7543500000000001,15,0.7856000000000001
22,22,0.8659,0,0.7856000000000001
23,23,0.8151732747980627,1,0.7856000000000001
24,24,0.8317769276746096,1,0.7856000000000001
25,25,0.8104714539922766,25,0.7856000000000001
26,25,0.8104714539922766,25,0.7856000000000001
27,27,0.852016592099641,1,0.7543500000000001
28,8,0.7543500000000001,28,0.7856000000000001
29,29,0.83465,6,0.7231000000000001
30,30,0.7597579822989271,1,0.7856000000000001
31,30,0.7647191007162351,1,0.7856000000000001
32,1,0.7856000000000001,32,0.7910079822989271
33,32,0.852016592099641,23,0.7856000000000001
34,33,0.852016592099641,23,0.7856000000000001
35,36,0.6606000000000001,36,0.6428
36,36,0.6606000000000001,36,0.6428
37,35,0.6293500000000001,36,0.61155
38,39,0.8986016778748429,15,0.375
39,39,0.8474413422998743,15,0.375
40,40,0.8585866357477914,59,0.5
41,35,0.6918500000000001,41,0.6428
42,42,0.694749518631006,37,0.46875
43,57,0.61155,37,0.6428
44,36,0.857,44,0.857
45,11,0.70075,35,0.70075
46,11,0.70075,35,0.70075
47,47,0.8417698602928606,35,0.732
48,54,0.5720862911897819,35,0.61155
49,54,0.5532324111257065,35,0.6428
50,54,0.49367651485348957,35,0.61155
51,54,0.5963265148534896,39,0.6428
52,53,0.523127032327739,39,0.6428
53,53,0.9031769276746096,52,0.6428
54,53,0.8957311712364315,52,0.6428
55,54,0.8589403906051596,52,0.6428
56,58,0.7415152234962218,37,0.6428
57,57,0.914187263249578,36,0.6428
58,58,0.9593206711499371,60,0.6428
59,59,0.6910613121271807,42,0.7142
60,60,0.9795603355749685,47,0.82575
61,62,0.9795603355749685,44,0.82575
62,60,0.9795603355749685,47,0.82575
63,64,0.637043051415603,37,0.6428
64,64,0.7252460536175704,1,0.5803
65,64,0.7177872632495781,1,0.5803
66,64,0.7177872632495781,1,0.5803
